client,facility,system,device,channo,channame,chanunits,description
Shell,Olympus,MIS,Derived,1305,OL LST_1901A_Methanol,%,"Data QA applied on LST_1901A_Methanol, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1306,OL LST_206A_PL_PMP_LO,%,"Data QA applied on LST_206A_PL_PMP_LO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1307,OL LST_2084A_FG_SCRUB,%,"Data QA applied on LST_2084A_FG_SCRUB, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1308,OL LST_2086A_FG_FLTR,%,"Data QA applied on LST_2086A_FG_FLTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1309,OL LST_2087A_FG_FLTR,%,"Data QA applied on LST_2087A_FG_FLTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1310,OL LST_2170A_DSL_FUEL,%,"Data QA applied on LST_2170A_DSL_FUEL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1311,OL LST_2230A_STEAM_SEP,%,"Data QA applied on LST_2230A_STEAM_SEP, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1312,OL LST_2251A_MAKE_UP_WTR,%,"Data QA applied on LST_2251A_MAKE_UP_WTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1313,OL LST_226A_PL_PMP_LO,%,"Data QA applied on LST_226A_PL_PMP_LO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1314,OL LST_246A_PL_PMP_LO,%,"Data QA applied on LST_246A_PL_PMP_LO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1315,OL LST_2491A_DRILL_RIG,%,"Data QA applied on LST_2491A_DRILL_RIG, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1316,OL LST_2605A_LDHI_TNK,%,"Data QA applied on LST_2605A_LDHI_TNK, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1317,OL LST_2831A_Glycol,%,"Data QA applied on LST_2831A_Glycol, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1318,OL LST_2840A_GLY_COND,%,"Data QA applied on LST_2840A_GLY_COND, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1319,OL LST_300A_BOT_GAS_SIDE,%,"Data QA applied on LST_300A_BOT_GAS_SIDE, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1320,OL LST_300C_BOT_GRID,%,"Data QA applied on LST_300C_BOT_GRID, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1321,OL LST_320A_WOT,%,"Data QA applied on LST_320A_WOT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1322,OL LST_330A_DOT,%,"Data QA applied on LST_330A_DOT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1323,OL LST_410A_FU,%,"Data QA applied on LST_410A_FU, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1324,OL LST_410B_FU_OIL,%,"Data QA applied on LST_410B_FU_OIL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1325,OL LST_420A_FU,%,"Data QA applied on LST_420A_FU, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1326,OL LST_420B_FU,%,"Data QA applied on LST_420B_FU, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1327,OL LST_500A1_FLARE,%,"Data QA applied on LST_500A1_FLARE, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1328,OL LST_500A2_FLARE,%,"Data QA applied on LST_500A2_FLARE, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1329,OL LST_500A3_FLARE,%,"Data QA applied on LST_500A3_FLARE, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1330,OL LST_5360A_DSL_TNK,%,"Data QA applied on LST_5360A_DSL_TNK, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1331,OL LST_600A_HP_CLSCNG,%,"Data QA applied on LST_600A_HP_CLSCNG, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1332,OL LST_610A_GLY_CNTCR,%,"Data QA applied on LST_610A_GLY_CNTCR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1333,OL LST_903A_VRU_A1,%,"Data QA applied on LST_903A_VRU_A1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1334,OL LST_907A_VRU_A1_DSCH,%,"Data QA applied on LST_907A_VRU_A1_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1335,OL LST_908A_VRU_A2,%,"Data QA applied on LST_908A_VRU_A2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1336,OL LST_913A_VRU_A2_DSCH,%,"Data QA applied on LST_913A_VRU_A2_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1337,OL LST_920A_VRU_A_LO,%,"Data QA applied on LST_920A_VRU_A_LO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1338,OL LST_953A_VRU_B1,%,"Data QA applied on LST_953A_VRU_B1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1339,OL LST_957A_VRU_B1_DSCH,%,"Data QA applied on LST_957A_VRU_B1_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1340,OL LST_958A_VRU_B2,%,"Data QA applied on LST_958A_VRU_B2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1341,OL LST_963A_VRU_B2_DSCH,%,"Data QA applied on LST_963A_VRU_B2_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1342,OL LST_970A_VRU_B_LO,%,"Data QA applied on LST_970A_VRU_B_LO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1343,OL LT_1007A1_FGC_A1,%,"Data QA applied on LT_1007A1_FGC_A1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1344,OL LT_100A1_Freewtr,%,"Data QA applied on LT_100A1_Freewtr, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1345,OL LT_1016A1_FGC_A2,%,"Data QA applied on LT_1016A1_FGC_A2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1346,OL LT_1057A1_FGC_B1,%,"Data QA applied on LT_1057A1_FGC_B1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1347,OL LT_1066A1_FGC_B2,%,"Data QA applied on LT_1066A1_FGC_B2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1348,OL LT_1101A1_GLC,%,"Data QA applied on LT_1101A1_GLC, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1349,OL LT_110A1_HP_Sep,%,"Data QA applied on LT_110A1_HP_Sep, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1350,OL LT_1153A1_PRE_SMP_OIL,%,"Data QA applied on LT_1153A1_PRE_SMP_OIL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1351,OL LT_1153B1_PRE_SMP,%,"Data QA applied on LT_1153B1_PRE_SMP, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1352,OL LT_1166A1_Dry_Oil,%,"Data QA applied on LT_1166A1_Dry_Oil, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1353,OL LT_120A1_Well_Test,%,"Data QA applied on LT_120A1_Well_Test, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1354,OL LT_130A_WB_HYD,%,"Data QA applied on LT_130A_WB_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1355,OL LT_130B_PT_BLKG_PNL,%,"Data QA applied on LT_130B_PT_BLKG_PNL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1356,OL LT_2084A1_FG_SCRUB,%,"Data QA applied on LT_2084A1_FG_SCRUB, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1357,OL LT_2086A1_FG_FLTR,%,"Data QA applied on LT_2086A1_FG_FLTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1358,OL LT_2086B1_FG_FLTR,%,"Data QA applied on LT_2086B1_FG_FLTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1359,OL LT_2087A1_FG_FLTR,%,"Data QA applied on LT_2087A1_FG_FLTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1360,OL LT_2087B1_FG_FLTR,%,"Data QA applied on LT_2087B1_FG_FLTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1361,OL LT_2170A1_Diesel_Fuel,%,"Data QA applied on LT_2170A1_Diesel_Fuel, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1362,OL LT_2601A1_Water,%,"Data QA applied on LT_2601A1_Water, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1363,OL LT_2602A1_Biocide,%,"Data QA applied on LT_2602A1_Biocide, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1364,OL LT_2603A1_Asphaltn,%,"Data QA applied on LT_2603A1_Asphaltn, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1365,OL LT_2604A1_SCALE_INH,%,"Data QA applied on LT_2604A1_SCALE_INH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1366,OL LT_2606A1_Sili_Def,%,"Data QA applied on LT_2606A1_Sili_Def, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1367,OL LT_2607A1_Asphaltn,%,"Data QA applied on LT_2607A1_Asphaltn, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1368,OL LT_2608A1_Asphaltn,%,"Data QA applied on LT_2608A1_Asphaltn, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1369,OL LT_2609A1_Asphaltn,%,"Data QA applied on LT_2609A1_Asphaltn, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1370,OL LT_2610A1_Fluor_Def,%,"Data QA applied on LT_2610A1_Fluor_Def, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1371,OL LT_2611A1_CORR_INH,%,"Data QA applied on LT_2611A1_CORR_INH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1372,OL LT_2612A1_CORR_INH,%,"Data QA applied on LT_2612A1_CORR_INH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1373,OL LT_2613A1_Demulsifier,%,"Data QA applied on LT_2613A1_Demulsifier, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1374,OL LT_2721A1_Heli_Fuel,%,"Data QA applied on LT_2721A1_Heli_Fuel, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1375,OL LT_2722A1_Heli_Fuel,%,"Data QA applied on LT_2722A1_Heli_Fuel, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1376,OL LT_2723A1_Heli_Fuel,%,"Data QA applied on LT_2723A1_Heli_Fuel, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1377,OL LT_2825A1_GLY_RBL,%,"Data QA applied on LT_2825A1_GLY_RBL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1378,OL LT_2840A1_Separator,%,"Data QA applied on LT_2840A1_Separator, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1379,OL LT_2840B1_GLY_COND,%,"Data QA applied on LT_2840B1_GLY_COND, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1380,OL LT_2881A1_Pot_Water,%,"Data QA applied on LT_2881A1_Pot_Water, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1381,OL LT_2882A1_Pot_Water,%,"Data QA applied on LT_2882A1_Pot_Water, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1382,OL LT_2883A1_Pot_Water,%,"Data QA applied on LT_2883A1_Pot_Water, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1383,OL LT_300A1_Oil_Treater,%,"Data QA applied on LT_300A1_Oil_Treater, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1384,OL LT_320A1_Wet_Oil,%,"Data QA applied on LT_320A1_Wet_Oil, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1385,OL LT_330A1_Dry_Oil,%,"Data QA applied on LT_330A1_Dry_Oil, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1386,OL LT_410A1_Flotation,%,"Data QA applied on LT_410A1_Flotation, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1387,OL LT_410B1__OIL_OUT,%,"Data QA applied on LT_410B1__OIL_OUT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1388,OL LT_420A1_WTR_OVERBRD,%,"Data QA applied on LT_420A1_WTR_OVERBRD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1389,OL LT_420B1_OIL_TO_WOT,%,"Data QA applied on LT_420B1_OIL_TO_WOT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1390,OL LT_500A1_FLR_SCRUB,%,"Data QA applied on LT_500A1_FLR_SCRUB, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1391,OL LT_5121A1_De_Watering,ft,"Data QA applied on LT_5121A1_De_Watering, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1392,OL LT_5160A1_METH_STRG,%,"Data QA applied on LT_5160A1_METH_STRG, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1393,OL LT_5161A1_METH_STRG,%,"Data QA applied on LT_5161A1_METH_STRG, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1394,OL LT_5221A1_De_Watering,ft,"Data QA applied on LT_5221A1_De_Watering, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1395,OL LT_5321A1_De_Watering,ft,"Data QA applied on LT_5321A1_De_Watering, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1396,OL LT_5360A1_DSL,%,"Data QA applied on LT_5360A1_DSL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1397,OL LT_5421A1_De_Watering,ft,"Data QA applied on LT_5421A1_De_Watering, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1398,OL LT_5460A1_DRILL_WTR,%,"Data QA applied on LT_5460A1_DRILL_WTR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1399,OL LT_600A1_HP_CLSCNG,%,"Data QA applied on LT_600A1_HP_CLSCNG, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1400,OL LT_610A1_GLY_CNTCR,%,"Data QA applied on LT_610A1_GLY_CNTCR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1401,OL LT_7101A1_SCSSV_HYD,%,"Data QA applied on LT_7101A1_SCSSV_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1402,OL LT_7101B1_LP_HYD,%,"Data QA applied on LT_7101B1_LP_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1403,OL LT_7102A1_SCSSV_HYD,%,"Data QA applied on LT_7102A1_SCSSV_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1404,OL LT_7102B1_LP_HYD,%,"Data QA applied on LT_7102B1_LP_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1405,OL LT_7103A1_SCSSV_HYD,%,"Data QA applied on LT_7103A1_SCSSV_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1406,OL LT_7103B1_LP_HYD,%,"Data QA applied on LT_7103B1_LP_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1407,OL LT_7104A1_SCSSV_HYD,%,"Data QA applied on LT_7104A1_SCSSV_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1408,OL LT_7104B1_LP_HYD,%,"Data QA applied on LT_7104B1_LP_HYD, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1409,OL LT_907A1_VRU_A1_DSCH,%,"Data QA applied on LT_907A1_VRU_A1_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1410,OL LT_908A1_VRU_A2,%,"Data QA applied on LT_908A1_VRU_A2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1411,OL LT_913A1_VRU_A2_DSCH,%,"Data QA applied on LT_913A1_VRU_A2_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1412,OL LT_957A1_VRU_B1_DSCH,%,"Data QA applied on LT_957A1_VRU_B1_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1413,OL LT_958A1_VRU_B2,%,"Data QA applied on LT_958A1_VRU_B2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1414,OL LT_963A1_VRU_B2_DSCH,%,"Data QA applied on LT_963A1_VRU_B2_DSCH, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1415,OL LT_X4300_PNL_HYD_RSVR,%,"Data QA applied on LT_X4300_PNL_HYD_RSVR, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1416,OL LT_EPNB_Ballast,ft,"Data QA applied on LT_EPNB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1417,OL LT_EPSB_Ballast,ft,"Data QA applied on LT_EPSB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1418,OL LT_NE0BNE_Ballast,ft,"Data QA applied on LT_NE0BNE_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1419,OL LT_NE0BSW_Ballast,ft,"Data QA applied on LT_NE0BSW_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1420,OL LT_NE1TE_Ballast,ft,"Data QA applied on LT_NE1TE_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1421,OL LT_NE1TN_Ballast,ft,"Data QA applied on LT_NE1TN_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1422,OL LT_NPEB_Ballast,ft,"Data QA applied on LT_NPEB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1423,OL LT_NPWB_Ballast,ft,"Data QA applied on LT_NPWB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1424,OL LT_NW0BNW_Ballast,ft,"Data QA applied on LT_NW0BNW_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1425,OL LT_NW0BSE_Ballast,ft,"Data QA applied on LT_NW0BSE_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1426,OL LT_NW1TN_Ballast,ft,"Data QA applied on LT_NW1TN_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1427,OL LT_NW1TW_Ballast,ft,"Data QA applied on LT_NW1TW_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1428,OL LT_SE0BNW_Ballast,ft,"Data QA applied on LT_SE0BNW_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1429,OL LT_SE0BSE_Ballast,ft,"Data QA applied on LT_SE0BSE_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1430,OL LT_SE1TE_Ballast,ft,"Data QA applied on LT_SE1TE_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1431,OL LT_SE1TS_Ballast,ft,"Data QA applied on LT_SE1TS_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1432,OL LT_SPEB_Ballast,ft,"Data QA applied on LT_SPEB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1433,OL LT_SPWB_Ballast,ft,"Data QA applied on LT_SPWB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1434,OL LT_SW0BNE_Ballast,ft,"Data QA applied on LT_SW0BNE_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1435,OL LT_SW0BSW_Ballast,ft,"Data QA applied on LT_SW0BSW_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1436,OL LT_SW1TS_Ballast,ft,"Data QA applied on LT_SW1TS_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1437,OL LT_SW1TW_Ballast,ft,"Data QA applied on LT_SW1TW_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1438,OL LT_WPNB_Ballast,ft,"Data QA applied on LT_WPNB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1439,OL LT_WPSB_Ballast,ft,"Data QA applied on LT_WPSB_Ballast, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1440,OL LT_5160A1_Methanol,%,"Data QA applied on LT_5160A1_Methanol, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1441,OL LT_5161A1_Methanol,%,"Data QA applied on LT_5161A1_Methanol, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1442,OL LT_5360A1_Diesel_Tnk,%,"Data QA applied on LT_5360A1_Diesel_Tnk, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1443,OL LT_5460A1_Drill_Water,%,"Data QA applied on LT_5460A1_Drill_Water, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1444,OL North_Draft,ft,"Data QA and 1-min running average applied on North_Draft, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1445,OL East_Draft,ft,"Data QA and 1-min running average applied on East_Draft, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1446,OL South_Draft,ft,"Data QA and 1-min running average applied on South_Draft, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1447,OL West_Draft,ft,"Data QA and 1-min running average applied on West_Draft, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1448,OL Combo_PQ_Northings,ft,"Data QA applied on Combo_PQ_Northings, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1449,OL Combo_PQ_Eastings,ft,"Data QA applied on Combo_PQ_Eastings, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1450,OL Surface_Current_Spd,knots,"Data QA applied on Surface_Current_Spd, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1451,OL Surface_Current_Dir,degT,"Data QA applied on Surface_Current_Dir, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1452,OL MIS_Baro_Pressure,mbar,"Data QA applied on MIS_Baro_Pressure, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1453,Riser Alarm,#,Number of sum of any alarm from Riser A Tension to Riser X Tension.
Shell,Olympus,MIS,Derived,1454,Draft LL Alarm,#,"Number of sum of Low alarm from North Draft, East Draft, South Draft, and West Draft."
Shell,Olympus,MIS,Derived,1455,Draft HH Alarm,#,"Number of sum of High alarm from North Draft, East Draft, South Draft, and West Draft."
Shell,Olympus,MIS,Derived,1456,Tendon Tension Alarm,#,"Number of sum of any alarm from Tendon Tension 1, 4, 5, 8, 9, 12, 13, 16."
Shell,Olympus,MIS,Derived,1457,Current Spd Alarm,#,Number of sum of High alarm from Surface Current Spd and VADCP Current Speed.
Shell,Olympus,MIS,Derived,1458,TLP Position Alarm,#,Number of sum of High alarm from Combo_PQ_Offset_WC.
Shell,Olympus,MIS,Derived,1459,MAS Trim 1min,deg,"Best Trim from 2DoF Trim, PQ Trim, Trim From Drafts."
Shell,Olympus,MIS,Derived,1460,MAS List 1min,deg,"Best List from 2DoF List, PQ List, List From Drafts."
Shell,Olympus,MIS,Derived,1461,MAS Sig Wave Ht,ft,"Best Sig Wave Ht from Miros, and 4 airgaps."
Shell,Olympus,MIS,Derived,1462,MAS Wave Period,sec,"Best Wave Period from Miros, and 4 airgaps."
Shell,Olympus,MIS,Derived,1463,Statistic Complete,#,Indicates whether statistic is completed and starts calculation from BMT MIS to MAS.
Shell,Olympus,MIS,Derived,1464,Statistic Start Time,Date,Start time for statistic.
Shell,Olympus,MIS,Derived,1465,Statistic End Time,Date,End time for statistic.
Shell,Olympus,MIS,Derived,1466,Keel PQ Northings,ft,"Derived northings at platform keel location, computed using Combo PQ Northings, Combo PQ Eastings, PQ Roll, PQ Pitch, PQ Heading, and Fugro GPS Distance Z."
Shell,Olympus,MIS,Derived,1467,Keel PQ Eastings,ft,"Derived eastings at platform keel location, computed using Combo PQ Northings, Combo PQ Eastings, PQ Roll, PQ Pitch, PQ Heading, and Fugro GPS Distance Z."
Shell,Olympus,MIS,Derived,1468,Tide,ft,Derived tide from given constituent parameters and OL_MIS_Baro_Pressure.
Shell,Olympus,MIS,Derived,1469,CL Draft 1min,ft,Derived 1 minute running average of CL Draft.
Shell,Olympus,MIS,Derived,1470,CL Draft 5min,ft,Derived 5 minutes running average of CL Draft.
Shell,Olympus,MIS,Derived,1471,CL Draft 20min,ft,Derived 20 minutes running average of CL Draft.
Shell,Olympus,MIS,Derived,1472,BAL Weight PV,kips,Output BAL Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1473,VOID Weight PV,kips,Output VOID Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1474,HULL FLUIDS Weight PV,kips,Output HULL FLUIDS Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1475,DRILL TANKS Weight PV,kips,Output DRILL TANKS Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1476,LSMOD Weight PV,kips,Output LSMOD Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1477,DRILL LOAD Weight PV,kips,Output DRILL LOAD Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1478,SCR Weight PV,kips,Output SCR Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1479,BIAS LINE Weight PV,kips,Output BIAS LINE Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1480,TENDON Weight PV,kips,Output TENDON Weight PV from 3rd party Tanks.
Shell,Olympus,MIS,Derived,1481,TTR Weight PV,kips,Output TTR Weight PV from 3rd party Tanks.
