client,facility,system,device,channo,channame,chanunits,description
Shell,Perdido,MIS,Derived MAS,1047,MAS Static Tension ML5,kips,"Data QA applied on Static Tension ML5, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1048,MAS Static Tension ML6,kips,"Data QA applied on Static Tension ML6, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1049,MAS Static Tension ML7,kips,"Data QA applied on Static Tension ML7, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1050,MAS Static Tension ML8,kips,"Data QA applied on Static Tension ML8, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1051,MAS Static Tension ML9,kips,"Data QA applied on Static Tension ML9, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1052,MAS Chain Footage ML1,ft,"Data QA applied on Chain Footage ML1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1053,MAS Chain Footage ML2,ft,"Data QA applied on Chain Footage ML2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1054,MAS Chain Footage ML3,ft,"Data QA applied on Chain Footage ML3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1055,MAS Chain Footage ML4,ft,"Data QA applied on Chain Footage ML4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1056,MAS Chain Footage ML5,ft,"Data QA applied on Chain Footage ML5, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1057,MAS Chain Footage ML6,ft,"Data QA applied on Chain Footage ML6, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1058,MAS Chain Footage ML7,ft,"Data QA applied on Chain Footage ML7, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1059,MAS Chain Footage ML8,ft,"Data QA applied on Chain Footage ML8, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1060,MAS Chain Footage ML9,ft,"Data QA applied on Chain Footage ML9, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1061,MAS 3NVB Ballast Tank Lvl,ft,"Data QA applied on 3NVB Ballast Tank Lvl, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1062,MAS 3EVB Ballast Tank Lvl,ft,"Data QA applied on 3EVB Ballast Tank Lvl, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1063,MAS 3SVB Ballast Tank Lvl,ft,"Data QA applied on 3SVB Ballast Tank Lvl, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1064,MAS 3WVB Ballast Tank Lvl,ft,"Data QA applied on 3WVB Ballast Tank Lvl, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1065,MAS Hookload,kips,"Data QA applied on Hookload, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1066,MAS Riser S-A Tension,kips,"Data QA applied on Riser S-A Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1067,MAS Riser S-B Tension,kips,"Data QA applied on Riser S-B Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1068,MAS Riser S-C Tension,kips,"Data QA applied on Riser S-C Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1069,MAS Riser S-D Tension,kips,"Data QA applied on Riser S-D Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1070,MAS Riser S-E Tension,kips,"Data QA applied on Riser S-E Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1071,MAS Riser S-DCR Tension,kips,"Data QA applied on Riser S-DCR Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Statistic,1072,Statistic Complete,#,Indicates whether statistic is completed and starts calculation from BMT MIS to MAS.
Shell,Perdido,MIS,Derived Statistic,1073,Statistic Start Time,Date,Start time for statistic.
Shell,Perdido,MIS,Derived Statistic,1074,Statistic End Time,Date,End time for statistic.
Shell,Perdido,MIS,Derived AWOS Wind,1075,AWOS 10min Wind Spd Gust,knots,Derived 10 minutes running average of AWOS 2min Wind Spd Gust.
Shell,Perdido,MIS,Derived AWOS Wind,1076,AWOS 1hr Wind Spd Gust,knots,Derived 1 hour running average of AWOS 2min Wind Spd Gust.
Shell,Perdido,MIS,Derived Lidar,1077,Lidar 2min Wind Spd Gust,knots,Derived 2 minutes running average of Lidar_3sec_Wind_Spd_10m.
Shell,Perdido,MIS,Derived Lidar,1078,Lidar 10min Wind Spd Gust,knots,Derived 10 minutes running average of Lidar_3sec_Wind_Spd_10m.
Shell,Perdido,MIS,Derived Lidar,1079,Lidar 1hr Wind Spd Gust,knots,Derived 1 hour running average of Lidar_3sec_Wind_Spd_10m.
Shell,Perdido,MIS,Derived,1080,Predicted Tide,ft,Derived tide from given constituent parameters.
Shell,Perdido,MIS,Derived MAS,1081,MAS ML1 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1082,MAS ML2 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1083,MAS ML3 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1084,MAS ML4 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1085,MAS ML5 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1086,MAS ML6 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1087,MAS ML7 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1088,MAS ML8 Current Link,#,
Shell,Perdido,MIS,Derived MAS,1089,MAS ML9 Current Link,#,
Shell,Perdido,MIS,Derived LMP,1090,Lightship Mt Vert,ft-kips,Output Lightship Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1091,Lightship Mt EW,ft-kips,Output Lightship Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1092,Lightship Mt NS,ft-kips,Output Lightship Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1093,Lightship Ch Mt Vert,ft-kips,Output Lightship Ch Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1094,Lightship Ch Mt EW,ft-kips,Output Lightship Ch Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1095,Lightship Ch Mt NS,ft-kips,Output Lightship Ch Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1096,Ballast Mt Vert,ft-kips,Output Ballast Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1097,Ballast Mt EW,ft-kips,Output Ballast Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1098,Ballast Mt NS,ft-kips,Output Ballast Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1099,Ballast FS Mt EW,ft-kips,Output Ballast FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1100,Ballast FS Mt NS,ft-kips,Output Ballast FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1101,Diesel Oil Mt Vert,ft-kips,Output Diesel Oil Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1102,Diesel Oil Mt EW,ft-kips,Output Diesel Oil Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1103,Diesel Oil FS Mt EW,ft-kips,Output Diesel Oil FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1104,Diesel Oil FS Mt NS,ft-kips,Output Diesel Oil FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1105,Drill Water Mt Vert,ft-kips,Output Drill Water Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1106,Drill Water Mt EW,ft-kips,Output Drill Water Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1107,Drill Water Mt NS,ft-kips,Output Drill Water Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1108,Drill Water FS Mt EW,ft-kips,Output Drill Water FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1109,Drill Water FS Mt NS,ft-kips,Output Drill Water FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1110,Methanol Mt Vert,ft-kips,Output Methanol Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1111,Methanol Mt EW,ft-kips,Output Methanol Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1112,Methanol Mt NS,ft-kips,Output Methanol Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1113,Methanol FS Mt EW,ft-kips,Output Methanol FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1114,Methanol FS Mt NS,ft-kips,Output Methanol FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1115,DO LDHI Mt Vert,ft-kips,Output DO LDHI Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1116,DO LDHI Mt EW,ft-kips,Output DO LDHI Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1117,DO LDHI Mt NS,ft-kips,Output DO LDHI Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1118,DO LDHI FS Mt EW,ft-kips,Output DO LDHI FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1119,DO LDHI FS Mt NS,ft-kips,Output DO LDHI FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1120,Chain Locker Mt Vert,ft-kips,Output Chain Locker Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1121,Chain Locker Mt EW,ft-kips,Output Chain Locker Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1122,Chain Locker Mt NS,ft-kips,Output Chain Locker Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1123,Chain Weights Mt Vert,ft-kips,Output Chain Weights Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1124,Chain Weights Mt EW,ft-kips,Output Chain Weights Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1125,Chain Weights Mt NS,ft-kips,Output Chain Weights Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1126,Mooring Lines Mt Vert,ft-kips,Output Mooring Lines Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1127,Mooring Lines Mt EW,ft-kips,Output Mooring Lines Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1128,Mooring Lines Mt NS,ft-kips,Output Mooring Lines Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1129,Risers Mt Vert,ft-kips,Output Risers Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1130,Risers Mt EW,ft-kips,Output Risers Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1131,Risers Mt NS,ft-kips,Output Risers Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1132,Drilling Rig Mt Vert,ft-kips,Output Drilling Rig Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1133,Drilling Rig Mt EW,ft-kips,Output Drilling Rig Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1134,Drilling Rig Mt NS,ft-kips,Output Drilling Rig Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1135,Prod Dk LIQ Mt Vert,ft-kips,Output Prod Dk LIQ Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1136,Prod Dk LIQ Mt EW,ft-kips,Output Prod Dk LIQ Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1137,Prod Dk LIQ Mt NS,ft-kips,Output Prod Dk LIQ Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1138,Prod Dk LIQ FS Mt EW,ft-kips,Output Prod Dk LIQ FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1139,Prod Dk LIQ FS Mt NS,ft-kips,Output Prod Dk LIQ FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1140,Cellr Dk Liq Mt Vert,ft-kips,Output Cellr Dk Liq Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1141,Cellr Dk Liq Mt EW,ft-kips,Output Cellr Dk Liq Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1142,Cellr Dk Liq Mt NS,ft-kips,Output Cellr Dk Liq Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1143,Cellr Dk Liq FS Mt EW,ft-kips,Output Cellr Dk Liq FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1144,Cellr Dk Liq FS Mt NS,ft-kips,Output Cellr Dk Liq FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1145,Drilling Flds Mt Vert,ft-kips,Output Drilling Flds Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1146,Drilling Fluids Mt EW,ft-kips,Output Drilling Fluids Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1147,Drilling Fluids Mt NS,ft-kips,Output Drilling Fluids Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1148,Drilling Flds FS Mt EW,ft-kips,Output Drilling Flds FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1149,Drilling Flds FS Mt NS,ft-kips,Output Drilling Flds FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1150,Spaces Mt Vert,ft-kips,Output Spaces Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1151,Spaces Mt EW,ft-kips,Output Spaces Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1152,Spaces Mt NS,ft-kips,Output Spaces Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1153,Main Dk Mt Vert,ft-kips,Output Main Dk Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1154,Main Dk Mt EW,ft-kips,Output Main Dk Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1155,Main Dk Mt NS,ft-kips,Output Main Dk Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1156,Prod Dk Mt Vert,ft-kips,Output Prod Dk Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1157,Prod Dk Mt EW,ft-kips,Output Prod Dk Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1158,Prod Dk Mt NS,ft-kips,Output Prod Dk Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1159,Cllr Dk Mt Vert,ft-kips,Output Cllr Dk Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1160,Cllr Dk Mt EW,ft-kips,Output Cllr Dk Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1161,Cllr Dk Mt NS,ft-kips,Output Cllr Dk Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1162,Spar Dk Mt Vert,ft-kips,Output Spar Dk Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1163,Spar Dk Mt EW,ft-kips,Output Spar Dk Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1164,Spar Dk Mt NS,ft-kips,Output Spar Dk Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1165,Voids Mt Vert,ft-kips,Output Voids Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1166,Voids Mt EW,ft-kips,Output Voids Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1167,Voids Mt NS,ft-kips,Output Voids Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1168,Voids FS Mt EW,ft-kips,Output Voids FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1169,Voids FS Mt NS,ft-kips,Output Voids FS Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1170,HFM Mt Vert,ft-kips,Output HFM Mt Vert from LMP.
Shell,Perdido,MIS,Derived LMP,1171,HFM Mt EW,ft-kips,Output HFM Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1172,HFM Mt NS,ft-kips,Output HFM Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1173,LPF Mt EW,ft-kips,Output LPF Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1174,LPF Mt NS,ft-kips,Output LPF Mt NS from LMP.
Shell,Perdido,MIS,Derived LMP,1175,Total Weight FS Mt EW,ft-kips,Output Total Weight FS Mt EW from LMP.
Shell,Perdido,MIS,Derived LMP,1176,Total Weight FS Mt NS,ft-kips,Output Total Weight FS Mt NS from LMP.
