client,facility,system,device,channo,channame,chanunits,description
Woodside,Scarborough,IMMS,,712,FBG213,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,713,FBG213-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,714,FBG214,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,715,FBG214-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,716,FBG215,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,717,FBG215-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,718,FBG216,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,719,FBG216-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,720,FBG217,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,721,FBG217-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,722,FBG218,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,723,FBG218-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,724,FBG219,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,725,FBG219-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,726,FBG220,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,727,FBG220-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,728,FBG221,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,729,FBG221-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,730,FBG222,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,731,FBG222-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,732,FBG223,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,733,FBG223-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,734,FBG224,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,735,FBG224-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,736,FBG225,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,737,FBG225-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,738,FBG226,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,739,FBG226-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,740,FBG227,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,741,FBG227-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,742,FBG228,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,743,FBG228-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,744,FBG229,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,745,FBG229-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,746,FBG230,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,747,FBG230-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,748,FBG231,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,749,FBG231-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,750,FBG232,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,751,FBG232-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,752,FBG233,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,753,FBG233-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,754,FBG234,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,755,FBG234-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,756,FBG235,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,757,FBG235-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,758,FBG236,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,759,FBG236-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,760,FBG237,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,761,FBG237-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,762,FBG238,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,763,FBG238-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,764,FBG239,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,765,FBG239-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,766,FBG240,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,767,FBG240-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,768,FBG241,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,769,FBG241-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,770,FBG242,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,771,FBG242-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,772,FBG245,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,773,FBG245-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,774,FBG246,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,775,FBG246-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,776,FBG247,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,777,FBG247-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,778,FBG248,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,779,FBG248-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,780,FBG249,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,781,FBG249-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,782,FBG250,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,783,FBG250-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,784,FBG251,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,785,FBG251-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,786,FBG252,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,787,FBG252-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,788,FBG253,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,789,FBG253-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,790,FBG254,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,791,FBG254-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,792,FBG255,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,793,FBG255-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,794,FBG256,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,795,FBG256-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,796,FBG281,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,797,FBG281-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,798,FBG282,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,799,FBG282-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,800,FBG283,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,801,FBG283-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,802,FBG284,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,803,FBG284-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,804,FBG285,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,805,FBG285-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,806,FBG286,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,807,FBG286-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,808,FBG287,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,809,FBG287-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,810,FBG288,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,811,FBG288-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,812,FBG257,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,813,FBG257-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,814,FBG258,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,815,FBG258-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,816,FBG259,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,817,FBG259-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,818,FBG260,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,819,FBG260-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,820,FBG261,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,821,FBG261-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,822,FBG262,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,823,FBG262-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,824,FBG263,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,825,FBG263-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,826,FBG264,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,827,FBG264-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,828,FBG265,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,829,FBG265-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,830,FBG266,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,831,FBG266-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,832,FBG267,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,833,FBG267-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,834,FBG268,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,835,FBG268-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,836,FBG269,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,837,FBG269-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,838,FBG270,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,839,FBG270-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,840,FBG271,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,841,FBG271-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,842,FBG272,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,843,FBG272-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,844,FBG273,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,845,FBG273-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,846,FBG274,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,847,FBG274-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,848,FBG275,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,849,FBG275-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,850,FBG276,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,851,FBG276-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,852,FBG277,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,853,FBG277-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,854,FBG278,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,855,FBG278-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,856,FBG279,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,857,FBG279-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,858,FBG280,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,859,FBG280-T,nm,Raw fiber-optic Bragg grating wavelength
Woodside,Scarborough,IMMS,,860,ICSS Watchdog,cntr,Heartbeat Counter
Woodside,Scarborough,IMMS,,861,N-BSE Level,%,N-BSE Level
Woodside,Scarborough,IMMS,,862,N-BNE Level,%,N-BNE Level
Woodside,Scarborough,IMMS,,863,NE0-BNW Level,%,NE0-BNW Level
Woodside,Scarborough,IMMS,,864,NE0-BNE Level,%,NE0-BNE Level
Woodside,Scarborough,IMMS,,865,NE0-BSE Level,%,NE0-BSE Level
Woodside,Scarborough,IMMS,,866,E-BNE Level,%,E-BNE Level
Woodside,Scarborough,IMMS,,867,E-BNW Level,%,E-BNW Level
Woodside,Scarborough,IMMS,,868,NE1-VNE Void,%,NE1-VNE Void
Woodside,Scarborough,IMMS,,869,NE1-VSE Void,%,NE1-VSE Void
Woodside,Scarborough,IMMS,,870,NE1-VSW Void,%,NE1-VSW Void
Woodside,Scarborough,IMMS,,871,NE1-VNW Void,%,NE1-VNW Void
Woodside,Scarborough,IMMS,,872,NE2-VNE Void,%,NE2-VNE Void
Woodside,Scarborough,IMMS,,873,NE2-VSE Void,%,NE2-VSE Void
Woodside,Scarborough,IMMS,,874,NE2-VSW Void,%,NE2-VSW Void
Woodside,Scarborough,IMMS,,875,NE2-VNW Void,%,NE2-VNW Void
Woodside,Scarborough,IMMS,,876,NE3-VNE Void,%,NE3-VNE Void
Woodside,Scarborough,IMMS,,877,NE3-VSE Void,%,NE3-VSE Void
Woodside,Scarborough,IMMS,,878,NE3-VSW Void,%,NE3-VSW Void
Woodside,Scarborough,IMMS,,879,NE3-VNW Void,%,NE3-VNW Void
Woodside,Scarborough,IMMS,,880,E-BSW Level,%,E-BSW Level
Woodside,Scarborough,IMMS,,881,E-BSE Level,%,E-BSE Level
Woodside,Scarborough,IMMS,,882,SE0-BNE Level,%,SE0-BNE Level
Woodside,Scarborough,IMMS,,883,SE0-BSE Level,%,SE0-BSE Level
Woodside,Scarborough,IMMS,,884,SE0-BSW Level,%,SE0-BSW Level
Woodside,Scarborough,IMMS,,885,S-BSE Level,%,S-BSE Level
Woodside,Scarborough,IMMS,,886,S-BNE Level,%,S-BNE Level
Woodside,Scarborough,IMMS,,887,SE1-VNE Void,%,SE1-VNE Void
Woodside,Scarborough,IMMS,,888,SE1-VSE Void,%,SE1-VSE Void
Woodside,Scarborough,IMMS,,889,SE1-VSW Void,%,SE1-VSW Void
Woodside,Scarborough,IMMS,,890,SE1-VNW Void,%,SE1-VNW Void
Woodside,Scarborough,IMMS,,891,SE2-VNE Void,%,SE2-VNE Void
Woodside,Scarborough,IMMS,,892,SE2-VSE Void,%,SE2-VSE Void
Woodside,Scarborough,IMMS,,893,SE2-VSW Void,%,SE2-VSW Void
Woodside,Scarborough,IMMS,,894,SE2-VNW Void,%,SE2-VNW Void
Woodside,Scarborough,IMMS,,895,SE3-VNE Void,%,SE3-VNE Void
Woodside,Scarborough,IMMS,,896,SE3-VSE Void,%,SE3-VSE Void
Woodside,Scarborough,IMMS,,897,SE3-VSW Void,%,SE3-VSW Void
Woodside,Scarborough,IMMS,,898,SE3-VNW Void,%,SE3-VNW Void
Woodside,Scarborough,IMMS,,899,S-BNW Level,%,S-BNW Level
Woodside,Scarborough,IMMS,,900,S-BSW Level,%,S-BSW Level
Woodside,Scarborough,IMMS,,901,SW0-BSE Level,%,SW0-BSE Level
Woodside,Scarborough,IMMS,,902,SW0-BSW Level,%,SW0-BSW Level
Woodside,Scarborough,IMMS,,903,SW0-BNW Level,%,SW0-BNW Level
Woodside,Scarborough,IMMS,,904,W-BSW Level,%,W-BSW Level
Woodside,Scarborough,IMMS,,905,W-BSE Level,%,W-BSE Level
Woodside,Scarborough,IMMS,,906,SW1-VNE Void,%,SW1-VNE Void
Woodside,Scarborough,IMMS,,907,SW1-VSE Void,%,SW1-VSE Void
Woodside,Scarborough,IMMS,,908,SW1-VSW Void,%,SW1-VSW Void
Woodside,Scarborough,IMMS,,909,SW1-VNW Void,%,SW1-VNW Void
Woodside,Scarborough,IMMS,,910,SW2-VNE Void,%,SW2-VNE Void
Woodside,Scarborough,IMMS,,911,SW2-VSE Void,%,SW2-VSE Void
Woodside,Scarborough,IMMS,,912,SW2-VSW Void,%,SW2-VSW Void
Woodside,Scarborough,IMMS,,913,SW2-VNW Void,%,SW2-VNW Void
Woodside,Scarborough,IMMS,,914,SW3-VNE Void,%,SW3-VNE Void
Woodside,Scarborough,IMMS,,915,SW3-VSE Void,%,SW3-VSE Void
Woodside,Scarborough,IMMS,,916,SW3-VSW Void,%,SW3-VSW Void
Woodside,Scarborough,IMMS,,917,SW3-VNW Void,%,SW3-VNW Void
Woodside,Scarborough,IMMS,,918,W-BNE Level,%,W-BNE Level
Woodside,Scarborough,IMMS,,919,W-BNW Level,%,W-BNW Level
Woodside,Scarborough,IMMS,,920,NW0-BSW Level,%,NW0-BSW Level
Woodside,Scarborough,IMMS,,921,NW0-BNW Level,%,NW0-BNW Level
Woodside,Scarborough,IMMS,,922,NW0-BNE Level,%,NW0-BNE Level
Woodside,Scarborough,IMMS,,923,N-BNW Level,%,N-BNW Level
Woodside,Scarborough,IMMS,,924,N-BSW Level,%,N-BSW Level
Woodside,Scarborough,IMMS,,925,NW1-VNE Void,%,NW1-VNE Void
Woodside,Scarborough,IMMS,,926,NW1-VSE Void,%,NW1-VSE Void
Woodside,Scarborough,IMMS,,927,NW1-VSW Void,%,NW1-VSW Void
Woodside,Scarborough,IMMS,,928,NW1-VNW Void,%,NW1-VNW Void
Woodside,Scarborough,IMMS,,929,NW2-VNE Void,%,NW2-VNE Void
Woodside,Scarborough,IMMS,,930,NW2-VSE Void,%,NW2-VSE Void
Woodside,Scarborough,IMMS,,931,NW2-VSW Void,%,NW2-VSW Void
Woodside,Scarborough,IMMS,,932,NW2-VNW Void,%,NW2-VNW Void
Woodside,Scarborough,IMMS,,933,NW3-VNE Void,%,NW3-VNE Void
Woodside,Scarborough,IMMS,,934,NW3-VSE Void,%,NW3-VSE Void
Woodside,Scarborough,IMMS,,935,NW3-VSW Void,%,NW3-VSW Void
Woodside,Scarborough,IMMS,,936,NW3-VNW Void,%,NW3-VNW Void
Woodside,Scarborough,IMMS,,937,NE Draft,m,NE Draft
Woodside,Scarborough,IMMS,,938,SE Draft,m,SE Draft
Woodside,Scarborough,IMMS,,939,SW Draft,m,SW Draft
Woodside,Scarborough,IMMS,,940,NW Draft,m,NW Draft
Woodside,Scarborough,IMMS,,941,Utility Wtr Storage,%,Utility Wtr Storage
Woodside,Scarborough,IMMS,,942,Fresh Wtr Strorage 1,%,Fresh Wtr Strorage 1
Woodside,Scarborough,IMMS,,943,Fresh Wtr Strorage 2,%,Fresh Wtr Strorage 2
Woodside,Scarborough,IMMS,,944,EC Diesel Storage Tank,%,EC Diesel Storage Tank
Woodside,Scarborough,IMMS,,945,WC Diesel Storage Tank,%,WC Diesel Storage Tank
Woodside,Scarborough,IMMS,,946,HP Flare Knockout Drum,%,HP Flare Knockout Drum
Woodside,Scarborough,IMMS,,947,LP Flare Knockout Drum,%,LP Flare Knockout Drum
Woodside,Scarborough,IMMS,,948,Clsd Drains Drum,%,Clsd Drains Drum
Woodside,Scarborough,IMMS,,949,Opn Drains Drum,%,Opn Drains Drum
Woodside,Scarborough,IMMS,,950,Mchn Opn Drains Drum,%,Mchn Opn Drains Drum
Woodside,Scarborough,IMMS,,951,MEG Clsd Drains Drum,%,MEG Clsd Drains Drum
Woodside,Scarborough,IMMS,,952,MRU Column Raiser,%,MRU Column Raiser
Woodside,Scarborough,IMMS,,953,MRU Flash Separator,%,MRU Flash Separator
Woodside,Scarborough,IMMS,,954,Clsd Drains Waste Drum A,tonnes,Clsd Drains Waste Drum A
Woodside,Scarborough,IMMS,,955,Clsd Drains Waste Drum B,tonnes,Clsd Drains Waste Drum B
Woodside,Scarborough,IMMS,,956,Opn Drains Waste Drum,tonnes,Opn Drains Waste Drum
Woodside,Scarborough,IMMS,,957,MRU Waste Drum C,tonnes,MRU Waste Drum C
Woodside,Scarborough,IMMS,,958,MRU Waste Drum D,tonnes,MRU Waste Drum D
Woodside,Scarborough,IMMS,,959,CIP Waste Drum E,tonnes,CIP Waste Drum E
Woodside,Scarborough,IMMS,,960,MAS WatchDog,cntr,Heartbeat Counter
Woodside,Scarborough,IMMS,,961,MAS Calculation Status,bool,MAS Calculation Status
Woodside,Scarborough,IMMS,,962,Discrepancy Wt,mt,Discrepancy Wt
Woodside,Scarborough,IMMS,,963,Discrepancy Wt cg NS,m,Discrepancy Wt cg NS
Woodside,Scarborough,IMMS,,964,Discrepancy Wt cg EW,m,Discrepancy Wt cg EW
Woodside,Scarborough,IMMS,,965,Discrepancy Wt VCG,m,Discrepancy Wt VCG
Woodside,Scarborough,IMMS,,966,Apparent Weight,mt,Apparent Weight
Woodside,Scarborough,IMMS,,967,Displacement,m,Displacement
Woodside,Scarborough,IMMS,,968,Displacement VCG,m,Displacement VCG
Woodside,Scarborough,IMMS,,969,Displacement cg NS,m,Displacement cg NS
Woodside,Scarborough,IMMS,,970,Displacement cg EW,m,Displacement cg EW
Woodside,Scarborough,IMMS,,971,Target Displacement,m,Target Displacement
Woodside,Scarborough,IMMS,,972,Target Displacement VCG,m,Target Displacement VCG
Woodside,Scarborough,IMMS,,973,Target Displacement cg NS,m,Target Displacement cg NS
Woodside,Scarborough,IMMS,,974,Target Displacement cg EW,m,Target Displacement cg EW
Woodside,Scarborough,IMMS,,975,Free Surface-NS,m,Free Surface-NS
Woodside,Scarborough,IMMS,,976,Free Surface-EW,m,Free Surface-EW
Woodside,Scarborough,IMMS,,977,KG Corrected,m,KG Corrected
Woodside,Scarborough,IMMS,,978,Maximum KG,m,Maximum KG
Woodside,Scarborough,IMMS,,979,KG Margin,m,KG Margin
Woodside,Scarborough,IMMS,,980,Non Exempt LS,percent,Non Exempt LS
Woodside,Scarborough,IMMS,,981,Ballast WT,mt,Ballast WT
Woodside,Scarborough,IMMS,,982,Ballast LCG,m,Ballast LCG
Woodside,Scarborough,IMMS,,983,Ballast TCG,m,Ballast TCG
Woodside,Scarborough,IMMS,,984,Ballast VCG,m,Ballast VCG
Woodside,Scarborough,IMMS,,985,Ballast FSL,m,Ballast FSL
Woodside,Scarborough,IMMS,,986,Ballast FST,m,Ballast FST
Woodside,Scarborough,IMMS,,987,Voids WT,mt,Voids WT
Woodside,Scarborough,IMMS,,988,Voids LCG,m,Voids LCG
Woodside,Scarborough,IMMS,,989,Voids TCG,m,Voids TCG
Woodside,Scarborough,IMMS,,990,Voids VCG,m,Voids VCG
Woodside,Scarborough,IMMS,,991,Voids FSL,m,Voids FSL
Woodside,Scarborough,IMMS,,992,Voids FST,m,Voids FST
Woodside,Scarborough,IMMS,,993,Hull Tanks WT,mt,Hull Tanks WT
Woodside,Scarborough,IMMS,,994,Hull Tanks LCG,m,Hull Tanks LCG
Woodside,Scarborough,IMMS,,995,Hull Tanks TCG,m,Hull Tanks TCG
Woodside,Scarborough,IMMS,,996,Hull Tanks VCG,m,Hull Tanks VCG
Woodside,Scarborough,IMMS,,997,Hull Tanks FSL,m,Hull Tanks FSL
